chain_id,contract_address,block_number,block_hash,tx_hash,tx_index,log_index,block_time_utc,dog_id,bidder,value_raw,value_display_native,display_decimals_confidence,extended,source_confidence,run_id
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26602661,0xe978c0a450870a28921d231f65883f9c47f4906bebb3257ec9a7788aab1ce558,0xbf39d56a706b3d504642d7876453d9717f8c7038d4e75548f2e9b3f9223ddafa,1,0,2025-12-22T06:49:30Z,574,0x409538216575caefe49af5af9b12ef4b4496041b,20642000000000000000000,20642,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26602660,0x79cd58fddfd859c0ccbfbb56cff625a276a2bcb187b6ef02e537dcaf1e5916fe,0x5e0bf26ee2811ea97650d795cc2d920b0c0c4446c8eb9e38734bef515db1d763,1,0,2025-12-22T06:49:06Z,574,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,18765000000000000000000,18765,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26602659,0x82421d80187e5b53b4aa64161cb1366cbdddd064c66272470f76b2366243bd13,0x6e41baa9077e24794d5585a0aec51efa05562d71791974a81c0a88c535259fba,1,0,2025-12-22T06:45:28Z,574,0x409538216575caefe49af5af9b12ef4b4496041b,16948000000000000000000,16948,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26602654,0xde983e3ec794b0230a11a57da6c535cba3ecd31e8e53033b5c84f3a18b28ccc1,0x16d715ecc9646109a57e3d49c165144f830d9ae7cabe0ee1b3ffaff1bdb4e9aa,1,0,2025-12-22T06:44:49Z,574,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,15407000000000000000000,15407,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26602652,0x9119c012abdeefaeb79d1a1a5e251310fe94bb152f81fa6db13e5ca8803dbe83,0x2f60da63e15c4fa4b06c6e53e1db73f6cfe7d81cd0222be7de12cb9f0e066223,1,0,2025-12-22T06:42:01Z,574,0x409538216575caefe49af5af9b12ef4b4496041b,14006000000000000000000,14006,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26602578,0xa168dcad40d1d61d82af283fd10a577eb1e75f6dec50ab238552ddc4d196f83e,0xc77b4f34c93a4a0822ab3a660199df48a3dfa89b5f5d6f2ce85b397345c1b914,1,0,2025-12-22T04:51:06Z,574,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,12732000000000000000000,12732,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26602185,0x4823fc7ef014acf7e6ffdb1aae6d4e652cf1ced2da79ad0bc5751032b1182ba7,0x488d7a9e42f85e7a33752bdec948e8ae609752f98a18a833c2af9d192600176e,1,0,2025-12-21T21:59:46Z,574,0x76d0e7a13248945ee9f808b4a472262b28778942,11574000000000000000000,11574,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26601468,0xba25d23fe58f4a4773c212c96a611a7fdc89207bd0a155dcd9ead259965cb4f5,0xac3d68954e0dc7d9426dcc995111ef5665c76a28ca43d0031a42d04ed9c7bb12,1,0,2025-12-21T06:36:37Z,573,0xeeb813d8c68cdc2dfcecc3c7eca71f17c830902d,23435000000000000000000,23435,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26601463,0x58bb52c86e5e01e199fcb6bcbddbc5c29dc3d5626a1fd4237bde3015ddb05474,0x18ef837db1472509abd516404c34a463f338c54f5b9034d8f3f61a1873638d56,1,0,2025-12-21T06:31:56Z,573,0x43f8c3e0c0ab23f0a8660f3ea3ce1a7016f96a33,21304000000000000000000,21304,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26601459,0x2c2c03c7cc31db42d43235294f7dafe93791202713d1ef938d6b5425d64ba576,0x019752a975ad66104d5312bad3606f5014679466784c9acd7186edbbc20ab1f5,1,0,2025-12-21T06:28:52Z,573,0xeeb813d8c68cdc2dfcecc3c7eca71f17c830902d,19367000000000000000000,19367,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26601444,0x778450bd5782e8918c3aafc8054bbd304a0ea4177fd77a9d1feb23b55b261553,0x584d4e88b9e26489c03d6659668d81965d3ebc02220550caf03d9af6aadf4cef,1,0,2025-12-21T06:18:01Z,573,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,17606000000000000000000,17606,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26601191,0x43d2ab435ef6adae6fea569dc104c001e4b4b6136dd1165c348ca81f0570048c,0x8dba349eab260558bdbcb022da9b2c743fb516651b2f1d9bc8d2094eb466fe4b,1,0,2025-12-21T00:49:53Z,573,0xeeb813d8c68cdc2dfcecc3c7eca71f17c830902d,16005000000000000000000,16005,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26600661,0x945ae9c3d261eb28882929b83dd006971c1557ec0c6fe13da289c93acb012d50,0x41a4a150b7830c9f92997b33f5454cebe16d77055320cb68ec9a8655dfab0eb9,1,0,2025-12-20T10:26:33Z,573,0xcfc162ca64a2b993dcc7001dca3f23f718e6dcc2,12731000000000000000000,12731,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26600607,0xf0f3714929dbe435de21dee5b78413c3f400983f0bb1cc1c23cb10b607a86f73,0x3a99faf1cc6b2a79a014a110996c13cfcfdf1a0740a15eb60b456d6386d6fa6d,1,0,2025-12-20T09:21:52Z,573,0x76d0e7a13248945ee9f808b4a472262b28778942,11573000000000000000000,11573,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26600475,0x6a09bff155989d107d866ef6429197c4cb65d286314a54a4a0bdca99435b5a36,0xb43f9d7950444d479dc39e09167d4ea245a10e573dadf61e9c8a3acd5d7deb78,1,0,2025-12-20T06:24:52Z,572,0xcfc162ca64a2b993dcc7001dca3f23f718e6dcc2,18157000000000000000000,18157,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26600457,0x2b08d4800f4c105e2ce0b77310e4f6d911e693ac01b06207c57d3183ab8bed1d,0x6612b90ba005032cd5003ad1ea6cc412e84c8faffb280ee7b22c2b77595ddaf8,1,0,2025-12-20T06:08:35Z,572,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,16506000000000000000000,16506,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26600153,0xdaecacf342cc8cc8a46dc537f0275dc824dc316da4cab8764bf6ce84f6099a9c,0x6abe39281839fd9b637e424b927a1862fdf9ad8367a18e21bafec7f6ced58d99,1,0,2025-12-20T01:29:55Z,572,0xeeb813d8c68cdc2dfcecc3c7eca71f17c830902d,15005000000000000000000,15005,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26598907,0x738c371afedde48887ed682598b015c47f3a1fdadacf445ca0dbc58eb9cd834d,0x1ab5b51d4dee1620a78ff6e2b12b41bdb3a4b8f66a098d087fae51aa003bc1fc,1,0,2025-12-19T08:27:00Z,572,0xcfc162ca64a2b993dcc7001dca3f23f718e6dcc2,12730000000000000000000,12730,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26598876,0xd25d580b5b5377c0fbdf97afd921641b7c2f334487fed96b0059b974c9487731,0x0ef26f16569aa2ef5439f9d2d055196b4add66d10f515a3ac4053082facd5930,1,0,2025-12-19T07:57:37Z,572,0x76d0e7a13248945ee9f808b4a472262b28778942,11572000000000000000000,11572,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26598848,0xe0b00c9cf304ade39a2bbf67e95cffc76c786a3f6deb9ec9058744f0dcf4867e,0x0aaaf3dae72e9718dd6319e038e00b032b48798ed3ffb6daa93ecbac8c09b318,1,0,2025-12-19T07:30:19Z,572,0x409538216575caefe49af5af9b12ef4b4496041b,6969000000000000000000,6969,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26598682,0x304f7e7b75aabf5ca1f83a261564792eb4fefc06190b3e1f545a5ce4e84580c8,0x037896c8fe4678687bba745011e6357c554c2170bb6a062fe116874b291754e7,1,0,2025-12-19T05:01:06Z,571,0x8e5caf3f39b83dbc7663f7fc2b929e21d55482af,15403000000000000000000,15403,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26598652,0x03fff6b59ae6915cac28eb5a073f44069e2bc0aadf1ee32dd94af0a8ce1675eb,0x0b822a6221fd2348a12e5273f46ca53a166043f1e9560959aefe008472f918d2,1,0,2025-12-19T04:32:19Z,571,0x409538216575caefe49af5af9b12ef4b4496041b,14002000000000000000000,14002,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26597997,0x2800d200d0d37fb1533f4442ed0e2c3248be409eae95889fe27b4d9454d2a803,0x89610c547ff179be315b094fa57edce01108fe325662fe20b8b161c1bad38bd5,1,0,2025-12-18T19:05:15Z,571,0xcfc162ca64a2b993dcc7001dca3f23f718e6dcc2,12729000000000000000000,12729,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596821,0x399e1a5d3e4add5c796650d5b61631104c901ffbad95614161a168ea1a69f9bf,0xab8a0f19e99c2927aacd563b7764f153c1bb9bcabb3c7cf33719eb313c709a32,1,0,2025-12-18T11:09:40Z,571,0x76d0e7a13248945ee9f808b4a472262b28778942,11571000000000000000000,11571,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596814,0x21920b0aa38382d9e2804aebb7c6a91d3e7f7d594415d01f5c2190f37284a98c,0xbd8fd0381b7f29cf74e54ea6925483cbee88a2c76f4d4c2452d0d28deafdcd37,1,0,2025-12-18T10:57:11Z,571,0xbb672bbe37c259e7d22b250d6f1310161eefaece,1254000000000000000000,1254,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596317,0xa4a2a8629ca0b46dc79720771eb26cb7c337a12c2aa543c1647821b833fb67d2,0xdb02a2388a3688e5be62ddec6501ec33f7344c9bae270369f1bff22f7a71ca57,1,0,2025-12-18T06:19:32Z,570,0xcfc162ca64a2b993dcc7001dca3f23f718e6dcc2,25667000000000000000000,25667,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596316,0xacdbe0fbe52928fd734ea83d70b8aca342e2633338bf3bda032393005b85b1c3,0x97958c6bfbc08fbe104f7083b27eacb202ef589f3762a1ce0483f1a18365aa0f,1,0,2025-12-18T06:18:03Z,570,0xc421401af43d217d8bf16f18ffd076f3c84219d9,23333000000000000000000,23333,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596304,0x41faa2d1feef52b8ea43f23f7e8e9fad567eb5eae29c6077b4a3cf8d8678adb4,0x0ee6547fee3f539187646d00e767e211e9d9a70b71d105819877e5d1e062fc44,1,0,2025-12-18T06:14:16Z,570,0x409538216575caefe49af5af9b12ef4b4496041b,20777000000000000000000,20777,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596303,0xe1b87b2aa939fe80cfc08439d7d3d059791d0cac4cef5f4b8943231412ec163c,0xbf4090e356c12961240e2b0e6e21565c5a8c2d4c807b35d8b41b108f0aae833e,1,0,2025-12-18T06:14:01Z,570,0xc421401af43d217d8bf16f18ffd076f3c84219d9,18888000000000000000000,18888,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596302,0x9a748f5ad7ff888b13a6a34dd2fe569f763b33f418d99a21481f207c576e15ba,0xbb1d9eeb7a508bbe5d203eeaa5c25a28bdb61edc9e9759994a6fa3e146417fcf,1,0,2025-12-18T06:10:46Z,570,0x409538216575caefe49af5af9b12ef4b4496041b,17111000000000000000000,17111,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596299,0xa8c79ba8204fefb80596a46f81633a6cffef587cbe9b5e1d722992e4609c4571,0x9cf6edaeb7cb87c400cc75a984af295fee7ad761f30f429736437255fafc53a9,1,0,2025-12-18T06:08:14Z,570,0xc421401af43d217d8bf16f18ffd076f3c84219d9,15555000000000000000000,15555,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596210,0xaab57ae870058f773628d774b7161236eb1b7d6ecdb8e313970f3f192a97c00a,0xe6ed7baddcc9113d3bae3789f0414f01f48986a4f1a4a6d1cea8e61676d1db52,1,0,2025-12-18T04:26:26Z,570,0x409538216575caefe49af5af9b12ef4b4496041b,14068000000000000000000,14068,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26596091,0x9306426a62f33cc063aa110401419107ef5d01ab51ca80ad439d103c95518ada,0x87ca8735ccc5e6ac59641759bee1415e38f438cff3e85db2a0fba99221c0497d,1,0,2025-12-18T02:25:31Z,570,0xc421401af43d217d8bf16f18ffd076f3c84219d9,12789000000000000000000,12789,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26595064,0x4f8344cbc59c59e098470e5164ac7606957e5f63f2f30e1d3eaad9f686fd6193,0xeafeb4acfe0c20c2fe984eca70f75d45e8e64650ebee8eb6bfda1707809d8126,1,0,2025-12-17T08:38:08Z,570,0x76d0e7a13248945ee9f808b4a472262b28778942,11570000000000000000000,11570,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26594828,0xa2e334beb3f440c78702ae15766a6c527b6872b614ecb36c515dbfa5af0fe46b,0x5ca3ba4f90e18f3a2a71a921854a5c344f9f1ae8d049c01a53d8f733365f4f2a,1,0,2025-12-17T03:22:38Z,569,0x8e5caf3f39b83dbc7663f7fc2b929e21d55482af,12726000000000000000000,12726,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26591673,0x4fdac2c1516ba013c414a917b868a9860333c3bb31f6126a02af50f3754712a8,0x77dff1523d11cceccc8dd6ba2dbf896606b50389c5b733a39ba399fcac34e39b,1,0,2025-12-16T07:54:46Z,569,0x76d0e7a13248945ee9f808b4a472262b28778942,11569000000000000000000,11569,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26591440,0x107ce78bffa19ac4a40c8c02d321207ab1bb400934da19bc7d602432c6217c81,0x6c270535475488b433e2f1bb09d275b51f11f246fa3825d3b0676dd4e289c3e1,1,0,2025-12-16T06:15:38Z,569,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,1234000000000000000000,1234,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26591118,0xcb5d64cbf155b06f2389ab0b1dc59e8b560a436079c8ec5a536c049b42a46a16,0x83c601dd0fe39a40a776650c5217b0f7d5e82cb5ca73d1e04d2bfbc1e82c5e6b,1,0,2025-12-16T03:15:33Z,568,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,12725000000000000000000,12725,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26590436,0x4ec0371e8bb01f966d21a84651ecf028459e22535f4ff6ff234207801f1cbefd,0x3ac6fe663f2458a43cd0368f3b7a981ce162535d43c929edd2412ac2144f3d15,1,0,2025-12-15T22:44:48Z,568,0x76d0e7a13248945ee9f808b4a472262b28778942,11568000000000000000000,11568,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26583793,0x80d7c36cc40adf76e32282a2431eef71b28770c0d8852d4bcd70f92c5419a857,0x1b4b888a3d92be2a1f1656b7163b4d2b807a619e62f1cd012b2c6909afc250eb,1,0,2025-12-14T06:07:21Z,567,0xbb672bbe37c259e7d22b250d6f1310161eefaece,15000000000000000000000,15000,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26583783,0xa54a589f771f40df14c4690c1a34a9de1ee178a6045e103b57d38fd81744f53f,0x2d2614cddbdb9a8a65978bca3be02d05cabb7b8f0589c6b10fe7da9f1d9b48ee,1,0,2025-12-14T05:51:45Z,566,0x409538216575caefe49af5af9b12ef4b4496041b,24891000000000000000000,24891,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26583782,0x59a6daabd7cf86d4ef9e95d5d3797cb855edb822a14896a75b46578f14399702,0xe47cad0242ef6b4cc988b5661b7e78210da9adf303515cb99031a9958449047c,1,0,2025-12-14T05:51:34Z,566,0xbb672bbe37c259e7d22b250d6f1310161eefaece,22628000000000000000000,22628,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26583778,0xd014ec60d247a5425750a581c44fc83b1792f98b99b8d5fecedbd04eb2b5e79e,0x8ae6d98bbd8b8b69213c10686df3d91937f0e35f29b999ee140873e6f7c5194f,1,0,2025-12-14T05:46:40Z,566,0x409538216575caefe49af5af9b12ef4b4496041b,20570000000000000000000,20570,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26583777,0x14cf334337d05fe857d4f651ea5fe34335bb6c939cf0908aba0a864d9a91f153,0x311a18a6505cc217a3e5d095cd7ba3c095f6a221bf7c7e82c0e37424cb46ea26,1,0,2025-12-14T05:45:32Z,566,0xbb672bbe37c259e7d22b250d6f1310161eefaece,18700000000000000000000,18700,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26583772,0x30ac7345f642f11283957aa1419efc0453a16db0c6ff764f6ad32d97ebb7f32e,0xbcec642e5b3f40d784dc94f40b528789cf20c4aa4871279c1b03c17fa8cca1e5,1,0,2025-12-14T05:40:36Z,566,0x8e5caf3f39b83dbc7663f7fc2b929e21d55482af,17000000000000000000000,17000,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26583765,0xb4ee41c5e8bbd6283d9179f410477344c5ed317507170e580455004cd82e379d,0x1de824a8b34dbea1b3abb97c93b06633a5fa73cc70e69712b2202a67f6c5e793,1,0,2025-12-14T05:33:33Z,566,0x409538216575caefe49af5af9b12ef4b4496041b,15401000000000000000000,15401,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26583758,0x42209d8ec66ad5168d9806af4bcf53441ebecd8d2d27c344d1ad9f5c59e777ba,0x3393bfd9d0877de1ab3dd80b3cfb6a48a36bf13c3298509cbe2b459e1a06dc25,1,0,2025-12-14T05:30:35Z,566,0x8e5caf3f39b83dbc7663f7fc2b929e21d55482af,14000000000000000000000,14000,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26582868,0x678f64b575d5b09c4f5822ef2005c8a49396ebe06bba769708b614ae24102b48,0x3ed20e44691bf5cfffbdff0dd93edbc60d171e00e0dba722c795d325d5a1f187,1,0,2025-12-13T23:54:40Z,566,0xbb672bbe37c259e7d22b250d6f1310161eefaece,12723000000000000000000,12723,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26579856,0x1bf032f7dde5574407ddd34133e3a0d774179af5eb04ec61d869bbe9c69925e5,0x654e4bb6fbd665abfe8f1aff77dc1248b08ce06fbb1941ee69393b9d3abd34fa,1,0,2025-12-13T06:01:30Z,566,0x76d0e7a13248945ee9f808b4a472262b28778942,11566000000000000000000,11566,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26579789,0x09470fcfced99eb62be01b4baad433b762f6de60be3381277bbd5bc1f1d01421,0xa8469a0711775acdca0e3aa9890c57ddac2dc00574e8ed338b2925a2e67fe414,1,0,2025-12-13T05:41:57Z,565,0xc421401af43d217d8bf16f18ffd076f3c84219d9,14141000000000000000000,14141,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26579469,0x35b797780a3389983b719b5df06cd00ccce84e565e21be1779ba9615b1e9a3d0,0xeb1d9bc9a91d9d8506bc5e00be98f715a0385b8cb3d104b53fcb1b1dfd8f7e1a,1,0,2025-12-13T03:28:04Z,565,0xbb672bbe37c259e7d22b250d6f1310161eefaece,12722000000000000000000,12722,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26576362,0x7a5cf79c26019e28c2eaa95c84c5c68fb1b935a3ef3be62642492869d364a37e,0x5f1a8d8fb4e8160166e9b8faeb8b926b52e0d323be39c7edd68ad900426b8d0c,1,0,2025-12-12T07:19:38Z,565,0x76d0e7a13248945ee9f808b4a472262b28778942,11565000000000000000000,11565,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26576081,0xcb333cdabe29844fa9666f418670cabe27ddd3b954b7160191cac02ddb4f8cfd,0x8e1936e5ceb44ed4398023ffdbe46debf6db1b78526c50f9f3ca027e24f061d4,1,0,2025-12-12T05:53:18Z,565,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,1000000000000000000000,1000,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26576058,0xd246aa32b7077da9b38bcf2bf645e86916ae98c0938218a3fc21f0a653970d15,0x5bdcc6e4c8c66fef6d0bacd055cd4be5a616b4190fc250a2e207c93cb19bed29,1,0,2025-12-12T05:46:13Z,564,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,20501000000000000000000,20501,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26576048,0xa3c9ce5ba407d0d9799277aa603e7156929c6091f9e4fcbc5391eae8b41fb6fa,0xd8568dbf76a3809e29236e5f9032bbd75af960a552711c717591dfbfddc95a31,1,0,2025-12-12T05:44:54Z,564,0x409538216575caefe49af5af9b12ef4b4496041b,18637000000000000000000,18637,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26576041,0xa57dcbf18dcccb2f795f5662b956aec7e42ddb4a3b51868696c7344aec43741d,0x3f82f439a388c9b2a1f3b2db4e8b7fcb2403e76da521683975a6ee65a6740433,1,0,2025-12-12T05:44:18Z,564,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,16942000000000000000000,16942,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26576035,0x41f00bece3819bb5a4cf2b7398dd8229eac3a9e523759a9ff9cf98f0ee0d61c8,0xc93b3b4763e948acb668d0a60cde7e62cd09b9203b0c761fcf82768ff2fdcd69,1,0,2025-12-12T05:41:03Z,564,0x409538216575caefe49af5af9b12ef4b4496041b,15401000000000000000000,15401,verified_wdegen_18_decimals,1,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26576014,0xbda5835ab2633c83683c5e52a96e6978e52bfc43239b4a017843a2961c367d85,0x12dca98fbe4b9a54e6422157364b6e92129829e8c3be3d15524f4666c6250bda,1,0,2025-12-12T05:37:01Z,564,0xc7aab24ede583b0dc9041343ae51466bb86a1ab7,14000000000000000000000,14000,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
666666666,0x3620ca030a023bce87ec59a8b0e979bd7607fdbd,26575762,0x49a4544953994870e9e21cf6d4651b0e775b92bc780ff019d9a5f8186d0ee71c,0xabaf72fc0710136ec1c7fe6492fc526f93f5aa52c86d531da0681240caa3e492,1,0,2025-12-12T04:22:47Z,564,0x409538216575caefe49af5af9b12ef4b4496041b,12721000000000000000000,12721,verified_wdegen_18_decimals,0,verified_onchain,mission2_24692180_26823905_20260529T001926Z
